model,rmse,mae,r2,loss,time
tmlp-sr-lgr,0.39982039621536647,0.2661791145801544,0.8348702788352966,0.15985634922981262,0.0
pr_tmlp_residual_no_sparse,0.4000424615853213,0.2622838020324707,0.834686815738678,0.16003398597240448,0.03436756134033203
pr_tmlp_residual_no_balance,0.4006355652926111,0.2653529644012451,0.8341962695121765,0.16050885617733002,0.03313040733337402
sgg_cgr_tmlp,0.40112988215988443,0.2642364501953125,0.8337868452072144,0.16090519726276398,0.0560002326965332
baseline_tmlp,0.4011687927721994,0.26685571670532227,0.8337546586990356,0.1609364002943039,0.015747547149658203
tmlp,0.4011687927721994,0.26685571670532227,0.8337546586990356,0.1609364002943039,0.017143964767456055
agr_tmlp_switch_lite_td,0.4016254457351961,0.26107484102249146,0.8333759307861328,0.16130299866199493,0.06526851654052734
agr_tmlp_rex2_guarded_lite,0.4018637006247918,0.26543551683425903,0.8331781625747681,0.1614944338798523,0.054567575454711914
cgr_tmlp_v2,0.40195652002915677,0.2641506791114807,0.8331010937690735,0.16156905889511108,0.046655893325805664
moe_tmlp_no_diversity,0.401981746444207,0.2647044360637665,0.8330801725387573,0.16158930957317352,0.030150890350341797
moe_tmlp,0.4027437055452268,0.26709550619125366,0.8324467539787292,0.16220249235630035,0.0328521728515625
hre_tmlp_no_alpha,0.40281625427793083,0.26323196291923523,0.8323863744735718,0.16226093471050262,0.039226531982421875
ggtm_tmlp,0.40334545361945323,0.2669965624809265,0.8319457173347473,0.16268755495548248,0.035376548767089844
sr_agr_tmlp_lite,0.4036774058966212,0.26413825154304504,0.8316689729690552,0.16295543313026428,0.029567956924438477
agr_tmlp_no_res_reg,0.4041310029992529,0.2653188705444336,0.8312904834747314,0.1633218675851822,0.03033900260925293
agr_tmlp_gate_from_h_only,0.4044113734187309,0.27117374539375305,0.8310562968254089,0.1635485738515854,0.03023076057434082
pr_tmlp_residual,0.4045857305223272,0.2660403251647949,0.8309105634689331,0.16368959844112396,0.0329127311706543
pr_tmlp_residual_no_sep,0.40462443769885503,0.26591479778289795,0.8308782577514648,0.16372092068195343,0.03224778175354004
agr_tmlp_no_err_head,0.40487725069575214,0.26728567481040955,0.8306668400764465,0.16392558813095093,0.023662805557250977
agpl_cgr_tmlp,0.40554425486550655,0.26767033338546753,0.8301084041595459,0.16446614265441895,0.07955551147460938
ggpl_tabm_cgr,0.40603685289403063,0.2600019574165344,0.829695463180542,0.16486594080924988,0.04240679740905762
adr_tmlp,0.4060483945769021,0.26727578043937683,0.8296858072280884,0.16487529873847961,0.035691261291503906
lar_tmlp,0.40606742204052476,0.2676696181297302,0.8296698331832886,0.16489075124263763,0.05204939842224121
cgr_tmlp_stage2,0.40668334223543473,0.2609655559062958,0.8291527032852173,0.16539134085178375,0.041609764099121094
ggpl_tmlp_mlphead,0.40677183821094504,0.26693040132522583,0.8290783762931824,0.16546332836151123,0.022945404052734375
excel-former,0.408073295133797,0.27611759305000305,0.8279829025268555,0.16652382910251617,0.030146360397338867
ggpl_tmlp_gluhead,0.40876047514695696,0.26829829812049866,0.8274030685424805,0.16708512604236603,0.023205041885375977
scgr_tmlp,0.4097705117107905,0.26551684737205505,0.8265490531921387,0.16791187226772308,0.05391192436218262
agr_tmlp,0.41082737828723903,0.26681748032569885,0.8256531953811646,0.1687791496515274,0.02567768096923828
cgr_tmlp_v3,0.4108748000144182,0.2685094475746155,0.8256129026412964,0.16881810128688812,0.04528975486755371
nr_cgr_tmlp,0.41117626694485054,0.2710200846195221,0.8253569602966309,0.169065922498703,0.051935434341430664
hlr_tmlp,0.41319003044926533,0.27107906341552734,0.8236420750617981,0.1707260012626648,0.06367301940917969
ft-transformer,0.41639677684665144,0.2687057852745056,0.8208940625190735,0.17338627576828003,0.06426048278808594
sga_tmlp_lite_no_corr_reg,0.4212832716188807,0.2854529619216919,0.8166657090187073,0.1774795800447464,0.04572772979736328
sga_tmlp_lite_topk12,0.4213359355715376,0.2855176031589508,0.816619873046875,0.17752397060394287,0.04488945007324219
excel_cgr_lite,0.42134705817690693,0.28484633564949036,0.8166101574897766,0.1775333434343338,0.045287132263183594
sga_tmlp_lite,0.42218551863989673,0.28900325298309326,0.8158795833587646,0.1782406121492386,0.0481114387512207
dcnv2,0.423274474063344,0.2834821045398712,0.8149285316467285,0.17916129529476166,0.012586355209350586
sga_tmlp_lite_topk4,0.4253180372731174,0.29045844078063965,0.8131371736526489,0.18089543282985687,0.0453648567199707
sga_tmlp_lite_no_beta_reg,0.42642203942319096,0.2885420620441437,0.8121658563613892,0.18183574080467224,0.044608354568481445
autoint,0.43644652233060227,0.3016048073768616,0.8032307028770447,0.19048555195331573,0.019736528396606445
node,0.43774301727712456,0.2929219603538513,0.8020598888397217,0.1916189342737198,0.10932326316833496
mlp,0.49506695434238496,0.3506157696247101,0.7468236684799194,0.2450912892818451,0.004199504852294922
