model,rmse,mae,r2,loss,time
ft-transformer,0.029996924025818057,0.024770340125852552,0.9961206912994385,0.0031668832525610924,0.01172637939453125
sga_tmlp_lite_no_beta_reg,0.031504561581494346,0.02028642613919107,0.9957209229469299,0.003493216121569276,0.007162332534790039
sga_tmlp_lite,0.03151103685122275,0.020287498434963247,0.9957191348075867,0.003494652220979333,0.006974935531616211
sga_tmlp_lite_topk12,0.03151217471511299,0.02028473826621635,0.9957188367843628,0.0034949046093970537,0.00710606575012207
sga_tmlp_lite_topk4,0.031514219407854385,0.020289470267744303,0.9957183003425598,0.0034953581634908915,0.007046699523925781
sga_tmlp_lite_no_corr_reg,0.03151537604900234,0.020290635892963316,0.9957180023193359,0.0034956152085214853,0.0072193145751953125
ggpl_tabm_cgr,0.03221365387644483,0.02320736180832972,0.995526134967804,0.0036522336304187775,0.007057905197143555
lgbm_cgr_hybrid,0.032323010777783795,0.018193715838617397,0.9954956769943237,0.0036770724691450596,0.0006301403045654297
catboost,0.03282614176278447,0.02046977475874559,0.9953543859763375,0.003792435965488005,0.002493619918823242
lightgbm,0.0334987569654843,0.01869707733015644,0.9951620561155207,0.00394944399019344,0.007466793060302734
xgboost,0.03397197529271279,0.018754365683099294,0.9950243830680847,0.004061815328896046,0.001737356185913086
ggpl_tmlp_gfg,0.06349063294318738,0.05174326711146726,0.9826210737228394,0.014187240973114967,0.02216029167175293
mlp,0.1030817087871733,0.06590692410619514,0.9541893005371094,0.03739743307232857,0.0006706714630126953
dcnv2,542.68633723807,22.43851501672225,-1269699.25,1036516.6875,0.002603292465209961
