model,rmse,mae,r2,loss,time
agr_tmlp_no_gate_reg,8.751093545571106,5.748859934716847,0.36115556955337524,0.6429149508476257,1.1113312244415283
tmlp-sr-lgr,8.751551520271704,5.955185793788758,0.36108869314193726,0.6429821848869324,0.0
hre_tmlp,8.752599214600293,5.780913376764886,0.36093568801879883,0.643136203289032,1.2860963344573975
hre_tmlp_no_div,8.752890826907501,5.780346767302831,0.3608931303024292,0.6431790590286255,1.3140249252319336
pr_tmlp_residual_no_sep,8.753873476686202,5.782997016382524,0.36074960231781006,0.6433234214782715,1.277738094329834
pr_tmlp_residual,8.756142112529732,5.779318283307987,0.3604182004928589,0.6436569690704346,1.2729089260101318
adr_tmlp,8.761763525738111,5.808241386973236,0.35959672927856445,0.6444836854934692,1.311811923980713
agr_tmlp_no_err_head,8.76436347569976,5.800829276513241,0.3592166304588318,0.6448661684989929,1.0757465362548828
ggtm_tmlp,8.767115309127563,5.836184796206965,0.35881417989730835,0.6452711820602417,1.0863358974456787
ggpl_tabm_cgr,8.767455026740427,5.713998815931461,0.35876452922821045,0.6453211903572083,0.8106057643890381
pr_tmlp_residual_no_balance,8.769497508916826,5.740796646218371,0.35846567153930664,0.6456219553947449,1.2751257419586182
pr_tmlp_pure_experts,8.775449370119453,5.722950074482412,0.3575945496559143,0.6464986205101013,1.2264845371246338
tmlp,8.782075918642425,6.1384042651434925,0.3566240668296814,0.6474753618240356,3.825606107711792
cgr_tmlp_stage2,8.790813763489783,5.806885037112863,0.3553431034088135,0.6487643718719482,1.1178345680236816
pr_tmlp_residual_no_sparse,8.790961561841517,5.8052619709729925,0.35532146692276,0.648786187171936,1.2414498329162598
autoint,8.813057727427086,6.13038391146074,0.35207653045654297,0.6520517468452454,1.8536162376403809
mlp,8.813236570936926,6.149501613953134,0.352050244808197,0.6520783305168152,0.07744073867797852
xgboost,8.89906744780074,6.23755636731056,0.33936822414398193,0.6648411154747009,0.035214900970458984
lightgbm,8.921569581103514,6.240999814358871,0.33602311044290256,0.668207593550009,0.0692288875579834
lgbm_cgr_hybrid,8.947269837360691,6.031423064381897,0.3321921229362488,0.6720629334449768,0.0008108615875244141
catboost,9.02935027633137,6.334862848499952,0.31988331157826544,0.6844502314028328,0.011451244354248047
