model,rmse,mae,r2,loss,time
hre_tmlp_no_global_residual,1880.6143258026664,1164.967334510111,0.5665583610534668,0.4177882671356201,0.8337640762329102
hre_tmlp_no_alpha,1882.2895268357697,1167.0117947863255,0.565785825252533,0.41853293776512146,0.8291463851928711
ggpl_cgr_tmlp,1882.4491515891866,1169.3378907813094,0.5657122135162354,0.41860392689704895,0.757526159286499
pr_tmlp_pure_experts,1885.5062150358729,1155.4848471538353,0.564300537109375,0.41996458172798157,0.8214318752288818
agr_tmlp_switch_lite,1886.716073614393,1164.9997642388116,0.5637412071228027,0.42050373554229736,0.7588918209075928
ft-transformer,1886.903936708936,1176.0491104122557,0.5636543035507202,0.4205874800682068,7.961614608764648
rgc_cgr_tmlp,1887.015108086607,1172.0740407522972,0.563602864742279,0.4206371009349823,0.8076319694519043
agr_tmlp_switch_lite_td,1888.2489848119667,1177.9665397993085,0.5630320310592651,0.42118731141090393,0.7909379005432129
cgr_tmlp,1888.7064716684433,1167.0728389815267,0.5628201961517334,0.42139142751693726,0.7289698123931885
pr_tmlp_residual,1888.955908615873,1164.8216608624716,0.5627047419548035,0.4215027689933777,0.8217794895172119
pr_tmlp_residual_no_balance,1889.0780439056407,1165.6532146010795,0.5626481771469116,0.4215572476387024,0.8158671855926514
pr_tmlp_residual_no_sep,1889.6281224410602,1165.1127480262367,0.5623934268951416,0.4218027889728546,0.8157329559326172
tmlp,1889.8913877487707,1187.2281755005024,0.5622714757919312,0.4219203591346741,2.392624855041504
lar_tmlp,1890.1843808086855,1181.2907604121356,0.5621357560157776,0.4220511317253113,0.752915620803833
cgr_tmlp_v2,1890.2623266664586,1173.1961613916428,0.5620996356010437,0.4220859408378601,0.7338142395019531
cgr_tmlp_stage2,1895.4493799571624,1182.971556832279,0.5596930980682373,0.42440560460090637,0.7261426448822021
ggpl_tabm_cgr,1898.5088314306358,1162.1058878600525,0.5582705140113831,0.4257768392562866,0.3724546432495117
sga_tmlp_lite_no_beta_reg,1905.0001999763524,1191.4314672084292,0.5552446842193604,0.42869341373443604,0.7378928661346436
sga_tmlp_lite_no_corr_reg,1907.4229894011175,1194.7033146765098,0.5541126728057861,0.4297845959663391,0.7350172996520996
sga_tmlp_lite,1907.6139711021817,1194.1035381165566,0.5540233850479126,0.42987060546875,0.7283341884613037
sga_tmlp_lite_topk4,1907.6632344013328,1194.3937581752762,0.5540003180503845,0.42989277839660645,0.7300992012023926
sga_tmlp_lite_topk12,1909.043874717412,1194.8523700338264,0.5533545017242432,0.43051525950431824,0.7295830249786377
node,1973.5506090439278,1193.3451680437865,0.5226601362228394,0.4601011574268341,41.66269302368164
ggpl_tmlp_gfg,2002.8415874252507,1309.1884077772775,0.5083858966827393,0.4738599359989166,0.9973814487457275
